timestamp,ref,val,knn,threshold,n-box,acc-full,acc-bbox,mAP,memo,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15,AP16,AP17,AP18,AP19,AP20,AP21,AP22,AP23,AP24,AP25,AP26,AP27,AP28,AP29,AP30,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30
2019-11-10 02:19:32.923918,frontview,frontview2,False,0.78,400,0.3761140704154968,0.5231316685676575,0.09243789891323097,,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.13295454545454544,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0962566844919786,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,16.0,16.0,22.0,24.0,,16.0,15.0,22.0,30.0,21.0,17.0,14.0,19.0,26.0,22.0,10.0,16.0,27.0,25.0,21.0,23.0,23.0,7.0,14.0,15.0,20.0,26.0,19.0,15.0,7.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 02:21:38.269023,frontview,office,True,0.78,400,0.2292993664741516,0.6199575662612915,0.1301379092607314,,0.09090909090909093,0.09090909090909093,0.12514757969303422,0.2,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09545454545454546,0.09090909090909093,0.09090909090909093,0.16287878787878787,0.14242424242424245,0.09090909090909093,0.12987012987012986,0.351010101010101,0.5824015556635878,0.0944055944055944,0.0944055944055944,0.09090909090909093,0.09523809523809523,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.2207792207792208,0.10389610389610388,0.09090909090909093,15.0,17.0,20.0,8.0,11.0,27.0,12.0,10.0,19.0,22.0,19.0,14.0,10.0,17.0,12.0,10.0,7.0,25.0,25.0,12.0,20.0,13.0,10.0,16.0,17.0,17.0,13.0,19.0,8.0,6.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
2019-11-10 02:23:44.158955,frontview,office,False,0.78,400,0.24840764701366425,0.5944798588752747,0.1029876429841702,,0.09090909090909093,0.09090909090909093,0.13825757575757575,0.16969696969696968,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09917355371900824,0.09090909090909093,0.09696969696969696,0.17272727272727273,0.09569377990430622,0.09090909090909093,0.09545454545454546,0.09090909090909093,0.09545454545454546,0.0979020979020979,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.17024793388429751,0.13636363636363635,0.0974025974025974,16.0,22.0,13.0,8.0,1.0,21.0,9.0,12.0,23.0,20.0,16.0,10.0,10.0,20.0,14.0,7.0,18.0,21.0,19.0,7.0,19.0,12.0,9.0,9.0,13.0,16.0,12.0,17.0,8.0,1.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2019-11-10 02:27:01.130262,frontview-orig,wall,True,0.78,400,0.8595988750457764,0.8366762399673462,0.6866398866334305,,0.8545454545454546,0.8679720279720281,0.7575757575757577,0.8812754409769336,0.09090909090909093,0.8508021390374332,0.4128458498023716,0.5553118608147071,0.9118273031316508,0.9757575757575756,0.6136363636363636,0.4539157811885085,0.9090909090909092,0.7183261183261184,0.6623376623376624,0.5110637163423086,0.553305785123967,0.8292011019283745,0.6601239669421488,0.8723972656556925,0.4866333013391837,0.5487603305785124,0.6666666666666666,0.4087024087024087,0.683982683982684,0.8856749311294766,0.7272727272727273,0.564935064935065,0.898989898989899,0.5080419580419581,0.9639553429027112,1.0,38.0,5.0,54.0,11.0,8.0,14.0,18.0,34.0,4.0,2.0,12.0,0.0,10.0,8.0,23.0,4.0,3.0,4.0,77.0,42.0,4.0,1.0,8.0,3.0,2.0,1.0,6.0,1.0,6.0,5.0,9.0,12.0,7.0,13.0,0.0,9.0,9.0,13.0,12.0,11.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,12.0,9.0,7.0,8.0,5.0,6.0,10.0,7.0,6.0,8.0,7.0,14.0
2019-11-10 02:30:14.348779,frontview-orig,wall,False,0.78,400,0.796561598777771,0.7908309698104858,0.6984609421945095,,0.9090909090909092,0.8162055335968379,0.898989898989899,0.9417249417249418,0.2272727272727273,0.9917355371900826,0.2805194805194805,0.2507575757575757,0.9878787878787879,0.9574970484061393,0.4242424242424242,0.8888888888888891,0.9090909090909092,0.8272727272727274,0.8068181818181818,0.987012987012987,0.9090909090909092,0.981818181818182,1.0,0.7892507492507493,0.5526843969427702,0.3939393939393939,0.2727272727272727,0.8181818181818182,0.6022727272727273,0.5505050505050505,0.2272727272727273,0.34435261707988984,0.6915584415584416,0.5166666666666667,0.8969696969696971,0.0,12.0,1.0,25.0,2.0,1.0,9.0,14.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,14.0,11.0,1.0,4.0,0.0,3.0,3.0,5.0,6.0,2.0,5.0,2.0,9.0,11.0,8.0,14.0,2.0,10.0,6.0,6.0,13.0,10.0,4.0,8.0,8.0,9.0,7.0,12.0,9.0,9.0,9.0,11.0,9.0,5.0,4.0,9.0,5.0,7.0,3.0,5.0,6.0,7.0,13.0
2019-11-10 02:38:32.857110,frontview-orig,floor,True,0.78,400,0.4267955720424652,0.5929721593856812,0.486915647720794,,0.09090909090909093,0.4503496503496504,0.8496503496503497,0.8312818169123154,0.09090909090909093,0.4336592737328032,0.7739987285441832,0.611491538764266,0.4175589891004911,0.6136363636363636,0.20606060606060608,0.3816683316683317,0.4449575973640145,0.8823676323676324,0.32920875420875423,0.6798996458087367,0.3071770334928229,0.635082023239918,0.20454545454545456,0.6881277869999675,0.7247370651676873,0.8181818181818182,0.09090909090909093,0.3187878787878788,0.4095500459136823,0.5140495867768595,0.4592680047225501,0.1804014167650531,0.4731934731934731,0.434282092176829,0.7484848484848484,11.0,60.0,25.0,47.0,6.0,19.0,9.0,10.0,36.0,1.0,6.0,19.0,7.0,5.0,38.0,15.0,9.0,12.0,3.0,82.0,54.0,0.0,,19.0,3.0,3.0,6.0,17.0,14.0,10.0,8.0,0.0,18.0,25.0,15.0,0.0,13.0,13.0,12.0,10.0,11.0,3.0,9.0,11.0,23.0,16.0,15.0,10.0,16.0,5.0,16.0,22.0,13.0,,6.0,8.0,8.0,8.0,5.0,14.0,9.0,12.0
2019-11-10 02:46:45.657243,frontview-orig,floor,False,0.78,400,0.4419889450073242,0.5592972040176392,0.4916044723858078,,0.09090909090909093,0.6846387629965343,0.890909090909091,0.8412337662337662,0.09090909090909093,0.4965783374874284,0.759090909090909,0.22602495543672016,0.8393939393939394,0.7272727272727273,0.2857142857142857,0.5675914994096812,0.44799163684612603,0.5308510946788458,0.14681818181818182,0.6815985946420731,0.5933441558441559,0.5496212121212122,0.2727272727272727,0.5961420932009167,0.6840990588359009,0.4285714285714286,0.09090909090909093,0.5075757575757577,0.4141414141414141,0.17272727272727273,0.5371900826446282,0.3753973299427845,0.367987567987568,0.4925619834710744,0.8492169595110771,3.0,8.0,1.0,27.0,5.0,13.0,4.0,12.0,6.0,0.0,5.0,4.0,6.0,9.0,19.0,9.0,3.0,6.0,0.0,7.0,8.0,1.0,,5.0,2.0,3.0,2.0,7.0,8.0,2.0,3.0,0.0,23.0,24.0,13.0,0.0,14.0,12.0,6.0,14.0,14.0,5.0,12.0,13.0,16.0,6.0,14.0,18.0,14.0,3.0,13.0,18.0,6.0,,7.0,7.0,2.0,9.0,7.0,10.0,9.0,14.0
2019-11-10 02:49:50.806312,frontview-orig,frontview,True,0.78,400,0.977728307247162,0.9643652439117432,0.31633474327244754,,0.21494447581404105,0.3207468760747449,0.2116310160427808,0.9322638146167556,0.09284332688588008,0.21966269025092552,0.22302697302697305,0.11934011934011933,0.351892006437461,0.3249838813668601,0.39583333333333337,0.4360606060606061,0.6910408432147563,0.4792207792207792,0.09247648902821316,0.4132133018496655,0.17346437346437346,0.3476658476658477,0.14890282131661442,0.9082359646622968,0.30864546081937383,0.1532467532467532,0.09393939393939396,0.10833069369654737,0.4017185160880175,0.147672901261418,0.13018688628444725,0.4865551115551116,0.0935064935064935,0.38986013986013984,0.3952651515151515,19.0,54.0,61.0,38.0,46.0,29.0,47.0,72.0,66.0,38.0,9.0,18.0,13.0,32.0,57.0,38.0,33.0,31.0,25.0,48.0,62.0,17.0,29.0,39.0,23.0,35.0,38.0,13.0,34.0,23.0,23.0,4.0,7.0,7.0,13.0,1.0,5.0,5.0,2.0,8.0,9.0,7.0,7.0,10.0,8.0,1.0,10.0,4.0,6.0,4.0,10.0,7.0,3.0,1.0,2.0,8.0,3.0,3.0,8.0,1.0,7.0,9.0
2019-11-10 02:52:51.022952,frontview-orig,frontview,False,0.78,400,0.9175946712493896,0.9265033602714542,0.2872944454363801,,0.15,0.2545454545454545,0.2502295684113866,0.942857142857143,0.1443850267379679,0.15684315684315686,0.09090909090909093,0.09090909090909093,0.7094619666048237,0.3014807162534435,0.20779220779220767,0.3,0.9839572192513372,0.4007905138339921,0.12450013329778725,0.5603228028081401,0.2828282828282829,0.6190082644628101,0.1554206662902315,0.2640692640692641,0.13283858998144712,0.09090909090909093,0.09090909090909093,0.2842256557671577,0.3513877426920905,0.16849529780564262,0.09415584415584416,0.15240641711229946,0.19230769230769232,0.2272727272727273,0.1309090909090909,17.0,34.0,36.0,22.0,31.0,22.0,29.0,45.0,37.0,26.0,10.0,14.0,3.0,16.0,28.0,20.0,21.0,13.0,19.0,17.0,46.0,18.0,18.0,18.0,17.0,26.0,27.0,14.0,23.0,15.0,22.0,3.0,6.0,8.0,13.0,3.0,4.0,0.0,0.0,12.0,7.0,4.0,6.0,14.0,7.0,3.0,11.0,6.0,9.0,4.0,4.0,3.0,0.0,0.0,5.0,6.0,3.0,1.0,3.0,3.0,5.0,3.0
2019-11-10 02:56:31.819675,frontview-orig,frontview2,True,0.78,400,0.35650622844696045,0.7188612222671509,0.15407258193663234,,0.09659090909090907,0.09090909090909093,0.09090909090909093,0.3675324675324675,0.09090909090909093,0.09090909090909093,0.10902733630006356,0.09272727272727273,0.5285714285714286,0.09297520661157024,0.2287081339712919,0.18058635131805864,0.1222943722943723,0.09302325581395347,0.09307359307359307,0.3051948051948052,0.12415584415584414,0.09090909090909093,0.09090909090909093,0.23295454545454544,0.09228650137741047,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.4742014742014742,0.11002331002331002,0.2505050505050505,0.09090909090909093,15.0,30.0,46.0,48.0,22.0,33.0,42.0,49.0,33.0,43.0,13.0,37.0,19.0,42.0,41.0,17.0,23.0,40.0,33.0,41.0,65.0,27.0,18.0,29.0,39.0,24.0,43.0,29.0,24.0,20.0,48.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,9.0,1.0,6.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,0.0
2019-11-10 03:00:05.796570,frontview-orig,frontview2,False,0.78,400,0.35115864872932434,0.6512455344200134,0.09894147849968324,,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.3159232072275551,0.09090909090909093,0.09595959595959597,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09469696969696972,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.10606060606060606,0.09090909090909093,14.0,27.0,27.0,56.0,18.0,20.0,19.0,36.0,22.0,26.0,17.0,26.0,17.0,31.0,23.0,12.0,17.0,28.0,22.0,36.0,30.0,24.0,12.0,24.0,16.0,22.0,30.0,21.0,17.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2019-11-10 03:02:15.415314,frontview-orig,office,True,0.78,400,0.25053077936172485,0.675159215927124,0.15432529055831118,,0.09090909090909093,0.09090909090909093,0.1555023923444976,0.2270104895104895,0.09696969696969696,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.17523056653491434,0.09090909090909093,0.11742424242424244,0.33924336533032184,0.2922077922077922,0.09486166007905138,0.09569377990430622,0.5785123966942148,0.4880634071810542,0.09090909090909093,0.09469696969696972,0.17857142857142858,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09486166007905138,0.09090909090909093,0.09090909090909093,0.12190082644628099,0.16363636363636366,0.19696969696969696,0.09090909090909093,19.0,31.0,16.0,11.0,14.0,33.0,12.0,20.0,20.0,25.0,14.0,18.0,11.0,22.0,18.0,14.0,8.0,31.0,23.0,11.0,28.0,14.0,9.0,19.0,22.0,11.0,17.0,20.0,12.0,3.0,19.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,3.0,1.0,1.0,8.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0
2019-11-10 03:04:22.904736,frontview-orig,office,False,0.78,400,0.2271762192249298,0.6433120965957642,0.10809225227458796,,0.09090909090909093,0.09090909090909093,0.11525974025974026,0.181267217630854,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09523809523809523,0.09090909090909093,0.1,0.19545454545454544,0.1528925619834711,0.09090909090909093,0.0974025974025974,0.1983471074380165,0.12757830404889228,0.09090909090909093,0.09595959595959597,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.17327823691460054,0.09090909090909093,0.09090909090909093,12.0,25.0,14.0,11.0,14.0,25.0,8.0,24.0,20.0,20.0,9.0,12.0,9.0,22.0,13.0,9.0,15.0,23.0,17.0,9.0,24.0,13.0,9.0,18.0,16.0,11.0,15.0,17.0,8.0,1.0,15.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2019-11-10 03:07:33.351120,frontview2,wall,True,0.78,400,0.6045845150947571,0.4928366839885712,0.3460121501177221,,0.7595959595959596,0.3538961038961039,0.4772727272727273,0.3333333333333333,0.09090909090909093,1.0,0.09090909090909093,0.10389610389610388,0.5524399842581661,0.9917355371900826,0.09090909090909093,0.09090909090909093,0.1515151515151515,0.09090909090909093,0.2727272727272727,0.13636363636363635,0.5454545454545454,0.288961038961039,0.7070707070707071,0.09090909090909093,0.13636363636363635,0.6363636363636364,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.2727272727272727,0.6103896103896104,0.1515151515151515,0.09090909090909093,0.5454545454545454,0.7902097902097903,2.0,3.0,2.0,2.0,,0.0,1.0,6.0,5.0,1.0,,,2.0,,0.0,1.0,0.0,4.0,2.0,1.0,10.0,0.0,3.0,,,3.0,2.0,2.0,,0.0,2.0,8.0,4.0,4.0,4.0,,9.0,0.0,1.0,7.0,10.0,,,1.0,,2.0,1.0,5.0,3.0,7.0,0.0,2.0,7.0,0.0,,,3.0,5.0,1.0,,5.0,11.0
2019-11-10 03:10:42.161023,frontview2,wall,False,0.78,400,0.5845271944999695,0.5444126129150391,0.29484606302788124,,0.8356290174471993,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.09090909090909093,0.4285714285714285,0.2196969696969697,0.13636363636363635,0.3727272727272727,0.6396694214876034,0.09090909090909093,0.09090909090909093,0.4772727272727273,0.09090909090909093,0.3181818181818182,0.2818181818181818,0.8181818181818182,0.5136363636363637,0.7272727272727273,0.09090909090909093,0.0979020979020979,0.3181818181818182,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.101010101010101,0.10606060606060606,0.18181818181818185,0.09090909090909093,0.4753246753246753,0.09090909090909093,2.0,0.0,0.0,0.0,,3.0,5.0,6.0,6.0,3.0,,,2.0,,1.0,2.0,0.0,2.0,0.0,,12.0,4.0,,,,8.0,5.0,0.0,,2.0,1.0,9.0,2.0,2.0,8.0,,4.0,3.0,2.0,6.0,8.0,,,4.0,,3.0,3.0,8.0,6.0,7.0,,1.0,4.0,,,,1.0,1.0,1.0,,5.0,0.0
2019-11-10 03:18:42.390173,frontview2,floor,True,0.78,400,0.4212707281112671,0.3704245984554291,0.24755734653095354,,0.16923076923076924,0.4063714063714064,0.8181818181818182,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.3064935064935065,0.7142857142857143,0.18181818181818185,0.13636363636363635,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.125,0.09090909090909093,0.3272727272727273,0.6185064935064936,0.09090909090909093,0.18181818181818185,0.2848061029879212,0.3636363636363637,0.10389610389610388,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.5030303030303029,0.2727272727272727,0.18181818181818185,0.4335664335664336,0.2727272727272727,10.0,2.0,0.0,0.0,,8.0,,3.0,2.0,0.0,1.0,,4.0,,5.0,3.0,2.0,2.0,,0.0,16.0,0.0,6.0,,,1.0,4.0,0.0,0.0,4.0,0.0,3.0,11.0,21.0,3.0,,0.0,,4.0,12.0,2.0,1.0,,0.0,,3.0,0.0,8.0,14.0,,2.0,10.0,4.0,1.0,,,0.0,8.0,3.0,1.0,9.0,2.0
2019-11-10 03:26:41.584669,frontview2,floor,False,0.78,400,0.454419881105423,0.4128843247890472,0.1904560900162073,,0.16666666666666666,0.13636363636363635,0.25,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.2449494949494949,0.9090909090909092,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.15702479338842976,0.13636363636363635,0.2727272727272727,0.5454545454545454,0.09090909090909093,0.09090909090909093,0.3787878787878789,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.16883116883116886,0.2727272727272727,0.09090909090909093,0.2651515151515152,0.09090909090909093,9.0,2.0,1.0,0.0,,1.0,,5.0,0.0,,,,6.0,,16.0,1.0,0.0,0.0,,,12.0,0.0,,,,1.0,4.0,0.0,,7.0,,3.0,2.0,3.0,2.0,,0.0,,4.0,14.0,,,,0.0,,6.0,1.0,6.0,11.0,,,12.0,2.0,,,,0.0,3.0,3.0,,5.0,
2019-11-10 03:29:35.400331,frontview2,frontview,True,0.78,400,0.5545657277107239,0.5100222826004028,0.1389695782817225,,0.12987012987012986,0.17532467532467533,0.10545454545454548,0.101010101010101,0.09090909090909093,0.11788211788211787,0.10909090909090907,0.09090909090909093,0.3600713012477719,0.2178932178932179,0.2207792207792208,0.16969696969696968,0.0979020979020979,0.09090909090909093,0.09659090909090907,0.2333333333333333,0.2325174825174825,0.12878787878787878,0.09659090909090907,0.09090909090909093,0.09415584415584416,0.09848484848484848,0.09090909090909093,0.09090909090909093,0.1471861471861472,0.09523809523809523,0.09659090909090907,0.202020202020202,0.09090909090909093,0.15734265734265734,0.18787878787878787,12.0,9.0,23.0,8.0,,12.0,4.0,17.0,12.0,15.0,4.0,8.0,12.0,14.0,15.0,6.0,12.0,10.0,15.0,6.0,27.0,11.0,5.0,2.0,5.0,20.0,15.0,7.0,3.0,10.0,12.0,2.0,3.0,2.0,1.0,,2.0,1.0,0.0,5.0,6.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0
2019-11-10 03:32:28.121372,frontview2,frontview,False,0.78,400,0.5233852863311768,0.5077950954437256,0.11080882848391906,,0.0974025974025974,0.1318181818181818,0.09090909090909093,0.23825265643447466,0.09090909090909093,0.09848484848484848,0.09090909090909093,0.09090909090909093,0.15935828877005348,0.12159090909090907,0.09090909090909093,0.1,0.09090909090909093,0.09090909090909093,0.11372549019607844,0.09696969696969696,0.2197953561589925,0.09848484848484848,0.1794871794871795,0.09090909090909093,0.09415584415584416,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09696969696969696,0.10606060606060606,0.09090909090909093,0.11888111888111888,0.09090909090909093,13.0,8.0,18.0,7.0,,11.0,10.0,16.0,14.0,17.0,,9.0,14.0,14.0,15.0,14.0,10.0,11.0,9.0,6.0,27.0,12.0,9.0,,5.0,22.0,14.0,5.0,3.0,11.0,9.0,1.0,2.0,0.0,4.0,,1.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,2.0,0.0
2019-11-10 03:34:37.433197,frontview2,office,True,0.78,400,0.2123142182826996,0.467091292142868,0.0943305521004512,,0.09090909090909093,0.09090909090909093,0.120414673046252,0.09090909090909093,0.09090909090909093,0.0962566844919786,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.14393939393939392,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.10909090909090907,15.0,16.0,16.0,8.0,2.0,16.0,6.0,22.0,23.0,18.0,6.0,7.0,12.0,9.0,14.0,4.0,20.0,22.0,18.0,4.0,17.0,13.0,21.0,4.0,5.0,20.0,16.0,13.0,,20.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
2019-11-10 03:36:45.061575,frontview2,office,False,0.78,400,0.18046708405017853,0.450106143951416,0.09370629370629367,,0.09090909090909093,0.09090909090909093,0.0979020979020979,0.1636363636363636,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0979020979020979,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,16.0,16.0,12.0,3.0,2.0,15.0,1.0,15.0,21.0,18.0,6.0,10.0,12.0,1.0,12.0,8.0,16.0,20.0,7.0,6.0,18.0,13.0,11.0,2.0,2.0,18.0,16.0,11.0,,17.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019-11-10 03:40:03.947273,frontview2-orig,wall,True,0.78,400,0.7564470171928406,0.670487105846405,0.5792680435448248,,0.6,0.8515373515373516,0.8701298701298701,0.950487012987013,0.7731157731157731,0.3636363636363637,0.10606060606060606,0.21074380165289253,0.8287379287379287,0.9625668449197858,0.8,0.3068181818181818,0.9090909090909092,0.3409090909090909,0.17424242424242425,0.9772727272727272,0.6942148760330579,0.6373966942148761,0.8494031221303948,0.6537462537462537,0.3714285714285714,0.6727272727272727,0.16147488874761606,0.09090909090909093,0.577922077922078,0.42016317016317023,0.3057851239669422,0.5681818181818181,0.797979797979798,0.6344155844155845,0.4962121212121213,4.0,3.0,6.0,3.0,5.0,0.0,5.0,15.0,10.0,7.0,2.0,5.0,0.0,1.0,6.0,4.0,4.0,4.0,3.0,4.0,52.0,1.0,10.0,1.0,9.0,6.0,18.0,5.0,2.0,12.0,5.0,6.0,11.0,8.0,13.0,8.0,2.0,1.0,7.0,11.0,10.0,8.0,3.0,8.0,3.0,2.0,12.0,7.0,7.0,8.0,10.0,8.0,9.0,3.0,0.0,5.0,7.0,4.0,7.0,7.0,9.0,7.0
2019-11-10 03:43:15.674248,frontview2-orig,wall,False,0.78,400,0.6848137378692627,0.6246418356895447,0.4589342764993964,,0.18181818181818185,0.651126651126651,0.890909090909091,0.841847041847042,0.2803030303030303,0.09090909090909093,0.09090909090909093,0.3051948051948052,0.4973262032085562,0.7802046438410074,0.4608946608946609,0.2424242424242424,0.898989898989899,0.13636363636363635,0.5909090909090909,0.981818181818182,0.7000000000000001,0.2662337662337663,0.9454545454545454,0.4825174825174826,0.15737100737100734,0.4545454545454545,0.09090909090909093,0.16666666666666666,0.7613636363636364,0.2456028819665183,0.18636363636363634,0.7575757575757577,0.13636363636363635,0.4919262555626192,0.4621212121212122,0.0,4.0,2.0,3.0,6.0,,1.0,15.0,9.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,34.0,0.0,13.0,4.0,1.0,9.0,7.0,1.0,1.0,6.0,7.0,1.0,9.0,8.0,12.0,3.0,,0.0,6.0,8.0,9.0,5.0,2.0,8.0,1.0,5.0,12.0,7.0,3.0,9.0,8.0,3.0,4.0,0.0,2.0,7.0,4.0,3.0,8.0,1.0,7.0,7.0
